"ID","Gender","Race","Age","Age_rescale","AgeLvl","Edu","CollegeDegree","Income","IncomeLvl","Marital","PO","EarAdopt","EarAdoptLvl","WearTech","SI_1_SSN","SI_2_health","SI_4_phone","SI_5_email","SI_6_location","SI_7_texts","SI_8_numbers","SI_9_birthdate","SI_10_relationship","SI_11_website","SI_12_search","SI_13_religion","SI_14_friends","SI_15_politics","SI_16_media","SI_17_purchases","SI_18_credit","SI_19_drowsiness","SI_20_alertness","SI_21_focus","SI_22_concentration","SI_24_brainwave","SI_25_brain.health","SI_26_substance","SI_27_emotion","SI_28_anxiety","SI_29_mental.image","SI_30_mental.thoughts","SI_31_intelligence","SI_32_sleep","SI_33_sexual.orientation","SI_34_genetic","SI_35_social.media"
"1310165832","Male","White","45-54",49.5,4,"College graduate","college degree","$100,000 - $149,999 ",7,"Separated","Independent","I am generally among the last to try a new technology product",4,"No",4,4,3,2,4,3,2,2,4,3,3,1,3,3,3,2,3,3,3,2,3,4,4,4,4,3,4,4,2,4,1,4,3
"1366924537","Male","White","65+",70,6,"High school graduate or equivalent","no college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,3,3,2,4,3,3,3,3,4,3,3,3,2,2,2,3,3,2,3,4,4,3,3,3,3,3,3,2,3,3,3
"1131936441","Male","White","45-54",49.5,4,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,2,4,3,3,2,4,3,3,3,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3
"1305948761","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$150,000 - $199,999",8,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,2,3,2,3,2,2,3,2,3,2,1,2,3,2,2,3,2,2,3,3,3,3,2,3,3,2,4,3,2,1,3,2
"1329163030","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,2,4,4,4,2,3,4,2,2,2,2,2,4,2,3,3,2,2,3,3,2,2,3,3,2,2,3,2,3
"1398915533","Male","Hispanic or Latino","45-54",49.5,4,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,2,2,3,3,4,3,2,4,3,3,4,3,3,3,3,4,3,3,4,3,4,4,3,4,4,3,3,3,3,4,4,3
"1353032651","Male","White","45-54",49.5,4,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally among the first to try a new technology product ",2,"Yes",4,4,2,4,4,2,4,4,4,2,4,2,3,1,1,3,4,4,4,4,4,2,4,4,4,4,4,4,2,3,1,4,3
"1409961449","Male","White","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,3,4,4,4,4,3,3,2,2,3,2,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,2,4,3
"1317035572","Male","White","65+",70,6,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,3,3,2,3,3,2,2,3,2,2,2,3,2,2,2,2,2,3,3,3,3,3,2,2,4,3,3,1,3,2,3
"1309415972","Male","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Widowed","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,3,2,3,3,3,1,2,3,2,2,1,2,3,4,2,2,2,1,3,3,2,2,2,1,2,1,2,2,4,1
"1401192831","Male","White","45-54",49.5,4,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,3,3,4,2,4,4,4,4,3,3,2,3,4,3,4,4,4,4,4,1,4,4,3,3,3,3,4,3,4
"1327102521","Male","White","45-54",49.5,4,"Some college ","no college degree","$150,000 - $199,999",8,"Married","Democrat","I am generally among the last to try a new technology product",4,"Yes",4,3,3,3,3,3,2,2,3,3,3,2,3,2,3,3,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2
"1131919266","Male","White","55-64",59.5,5,"Some college ","no college degree","$50,000 - $74,999 ",5,"Never married","Independent","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,4,4,4,4,3,3,3,2,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4
"1380762885","Male","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3
"1414401130","Male","Asian ","55-64",59.5,5,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,3,3,4,3,2,3,4,3,3,3,2,2,2,3,4,2,2,3,3,2,3,3,3,2,2,3,3,2,2,2,4
"1406111400","Male","White","35-44",39.5,3,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,4,4,3,3,3,3,4,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4
"1400963567","Male","White","45-54",49.5,4,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,3,3,4,3,2,3,4,3,2,2,2,4,3,4,2,3,4,4,4,4,3,4,4,4,2,3,4,3
"1230095950","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1079207500","Male","White","55-64",59.5,5,"College graduate","college degree","$150,000 - $199,999",8,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,4,2,3,4,3,3,4,3,2,2,3,3,3,4,4,1,3,3,4,3,4,4,3,3,3,3,3,3,3,3
"1132218014","Male","White","65+",70,6,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,3,3,3,3,4,3,4,2,3,2,2,4,3,3,3,2,2,2,3,2,3,4,2,3,3,3,3,4,2
"1217867680","Male","White","45-54",49.5,4,"College graduate","college degree","$75,000 - $99,999 ",6,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
"1393475987","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,2,4,4,3,4,4,1,4,4,3,1,3,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
"1317922270","Male","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Never married","Independent","I am generally the last to try a new technology product",5,"No",4,4,4,1,4,4,2,1,1,4,4,1,1,1,1,1,4,4,4,4,4,4,4,1,4,4,4,4,1,4,1,4,1
"1131950907","Male","White","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,3,3,2,4,2,2,1,4,3,2,1,1,1,2,1,2,2,1,2,3,4,2,1,1,1,4,4,1,2,1,2,1
"1211821211","Male","White","55-64",59.5,5,"College graduate","college degree","$150,000 - $199,999",8,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,3,3,4,2,4,3,3,2,2,2,3,3,2,2,2,2,3,4,3,3,4,3,2,4,4,4,4,2,3,2,3,2
"1277758277","Male","Asian ","65+",70,6,"Graduate/Professional school or beyond ","college degree","$150,000 - $199,999",8,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,2,4,4,4,4,4,4,3,3,3,2,3,3,2,3,4,2,3,3,2,3,3,3,2,2,3,3,2,3,3,2,3
"1420743970","Male","White","18-24",21,1,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally the first to try a new technology product ",1,"No",3,3,4,4,3,2,2,2,3,3,4,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,3,4,3,3
"1314109623","Male","White","65+",70,6,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,3,3,3,2,3,3,3,4,2,2,2,3,3,3,3,3,3,2,3,3,3,2,4,4,2,3,3,2,1
"1131930596","Male","White","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,1,3,2,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1
"1302967801","Male","White","18-24",21,1,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,3,3,3,2,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2
"1402778450","Male","White","45-54",49.5,4,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,2,3,4,2,1,3,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,4
"1409342197","Male","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Married","Republican","I am generally the last to try a new technology product",5,"No",4,3,4,4,3,4,4,1,4,4,4,1,2,1,1,1,3,1,2,1,1,1,2,1,1,2,4,4,1,1,1,1,4
"1399794622","Male","White","18-24",21,1,"High school graduate or equivalent","no college degree","$150,000 - $199,999",8,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",1,4,1,1,3,1,4,2,4,2,3,2,1,4,3,4,1,4,4,4,4,4,4,1,4,4,4,4,4,4,1,1,4
"1277824711","Female","Hispanic or Latino","25-34",29.5,2,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally the first to try a new technology product ",1,"No",4,3,3,4,3,4,3,3,4,3,4,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3
"1343254405","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$100,000 - $149,999 ",7,"Married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,2,3,2,2,2,2,2,2,3,3,1,3,2,2,2,3,3,3,3,3,3,2,4,3,3,2,3,2,1,1,2,1
"1148982719","Male","White","65+",70,6,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,3,4,4,4,4,4,4,4,4,4,3,4,4,2,3,4,3,3,3,3,4,4,3,3,3,3,4,4,4,3,4,4
"1415911173","Male","White","18-24",21,1,"Less than high school","no college degree","$75,000 - $99,999 ",6,"Never married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
"1392863344","Male","White","55-64",59.5,5,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,2,3,3,4,1,3,4,1,4,1,1,3,2,1,3,4,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,3
"1198236223","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally among the last to try a new technology product",4,"Yes",4,3,4,4,2,3,3,3,3,2,2,3,3,2,1,2,3,3,3,3,3,3,4,3,4,3,4,4,3,3,2,2,2
"1079369385","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,2,3,3,4,2,4,3,3,2,1,2,4,2,1,1,4,2,2,2,2,2,2,3,2,3,4,4,3,1,3,2,2
"1350987026","Male","White","65+",70,6,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,2,4,4,4,4,4,1,4,4,4,4,4,3,2,3,2,4,4,4,4,3,3,4,4,4,4,4,3,2,2,4,2
"1416077337","Male","White","45-54",49.5,4,"Some college ","no college degree","$50,000 - $74,999 ",5,"Separated","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,3,2,3,3,2,3,3,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3
"1307411934","Male","White","65+",70,6,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,3,1,3,3,4,4,4,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3
"1342867037","Male","White","55-64",59.5,5,"Some college ","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
"1418609950","Male","White","45-54",49.5,4,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,3,1,2,3,1,2,2,1,1,1,2,3,1,2,4,2,2,3,4,3,2,2,2,4,2,4,3,2,1,4,3
"1342859340","Male","White","45-54",49.5,4,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,2,3,4,3,3,2,3,4,3,2,2,2,3,2,2,2,2,3,2,3,2,2,1,3,3,4,4,1,1,1,2,4
"1379703416","Female","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally the last to try a new technology product",5,"No",4,3,2,3,3,3,3,2,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2,2,3,3
"1282025084","Male","White","65+",70,6,"College graduate","college degree","$150,000 - $199,999",8,"Married","Republican","I am generally the last to try a new technology product",5,"No",4,3,4,3,2,2,2,3,3,2,2,4,3,3,2,2,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2
"1324677860","Male","White","45-54",49.5,4,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally the first to try a new technology product ",1,"Yes",4,4,4,3,4,3,2,4,3,2,3,4,3,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3
"1421070919","Male","White","18-24",21,1,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally the first to try a new technology product ",1,"No",4,1,3,2,2,4,2,2,3,3,2,2,1,2,1,1,3,4,2,2,2,1,1,1,4,3,2,1,1,2,2,4,4
"1276231271","Male","White","55-64",59.5,5,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,3,2,3,3,3,3,3,1,4,3,2,1,3,3,3,3,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,3
"1352360738","Male","White","18-24",21,1,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,2,3,3,4,4,3,4,4,4,4,2,2,4,1,2,4,3,3,3,4,2,4,1,4,3,4,4,1,1,1,2,2
"1420688612","Male","White","18-24",21,1,"College graduate","college degree","$25,000 - $34,999 ",3,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,2,2,3,3,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,2
"1394709294","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,4,4,4,4,4,2,3,2,3,3,2,2,4,3,2,2,2,2,2,4,2,4,2,2,3,2,4,3,3
"1415993920","Male","White","45-54",49.5,4,"Less than high school","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,3,4,4,4,4,4,4,3,2,4,3,2,3,4,3,3,3,3,3,4,3,3,3,4,4,3,2,4,4,4
"1237917478","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,3,3,4,1,4,3,3,2,3,1,1,3,3,3,3,4,3,2,4,3,3,3,4,4,2,2,3,3,2
"1290037693","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$150,000 - $199,999",8,"Married","Independent","I am generally the last to try a new technology product",5,"Yes",4,2,4,4,1,4,3,1,3,2,3,3,4,2,2,2,2,2,3,3,3,2,3,3,3,4,4,3,3,2,3,4,3
"1421076468","Male","Hispanic or Latino","18-24",21,1,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,4,4,3,4,4,4,4,4,4,1,3,3,1,3,4,3,3,3,3,4,3,2,4,4,4,4,2,3,1,4,4
"1391047825","Male","White","65+",70,6,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Separated","Republican","I am generally among the last to try a new technology product",4,"No",4,4,4,3,4,4,4,2,3,3,3,1,4,1,2,1,4,4,3,3,4,3,2,2,3,3,4,4,2,3,1,4,4
"1265133762","Male","White","65+",70,6,"Some college ","no college degree","$100,000 - $149,999 ",7,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,3,4,3,3,2,3,4,4,4,4,2,3,3,4,4,4,3,4
"1385722984","Male","White","45-54",49.5,4,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2
"1281022194","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,3,3,3,2,2,3,3,1,2,1,2,2,4,2,3,2,3,3,4,3,2,3,4,4,2,2,3,4,2
"1421089540","Male","Asian ","55-64",59.5,5,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Republican","I am generally among the first to try a new technology product ",2,"Yes",1,3,1,1,4,2,3,3,3,2,3,4,3,3,1,3,2,3,2,3,2,3,3,3,2,2,3,3,2,4,4,4,3
"1371765973","Male","White","45-54",49.5,4,"College graduate","college degree","$15,000 - $24,999 ",2,"Widowed","Democrat","I am generally the last to try a new technology product",5,"No",4,4,4,1,4,3,3,4,1,3,2,1,2,3,4,3,4,1,4,4,4,3,4,2,4,4,2,3,3,2,3,4,3
"1079285686","Male","White","65+",70,6,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,2,2,3,2,2,4,3,2,1,2,1,2,2,4,2,2,2,2,4,4,4,2,2,4,4,4,3,1,4,3
"1381784772","Male","White","45-54",49.5,4,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,4,4,2,3,4,4,3,1,2,1,2,3,1,2,3,4,3,2,4,4,4,3,2,4,3,2,2,4,4
"1353785579","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Divorced","Independent","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,4,4,3,1,4,4,4,1,1,2,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,3,1,2,1
"1186431669","Male","Hispanic or Latino","45-54",49.5,4,"Some college ","no college degree","$25,000 - $34,999 ",3,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,4,3,4,3,4,4,3,4,4,4,4,4,4,3
"1317939372","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
"1392955357","Male","White","65+",70,6,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,3,3,4,4,2,4,3,3,2,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2
